meal_name,Calories,Proteins,Carbs,Fats,sugar_g,diet_type
Other,2233.0,162.56,407.18,108.56,2.46,Paleo
Other,2259.0,123.62,311.48,83.02,16.45,Keto
Other,1583.0,96.49,241.98,64.56,5.43,Low-Carb
Other,1631.0,80.13,199.37,52.15,27.09,Vegetarian
Other,1905.0,66.0,164.4,43.9,6.57,Paleo
Other,1745.0,124.27,312.0,82.78,43.94,Vegan
Other,1852.0,95.21,238.52,63.54,47.63,Vegetarian
Other,1496.0,80.19,201.03,54.16,36.49,Low-Carb
Other,2370.0,92.88,233.0,61.68,11.46,Paleo
Other,2522.0,100.48,251.41,67.26,8.58,Paleo
Other,1720.0,122.13,304.35,81.16,9.5,Low-Carb
Other,2536.0,94.58,235.42,62.79,32.15,Keto
Other,2530.0,94.66,236.12,62.92,32.68,Vegetarian
Other,1702.0,120.48,303.17,81.03,19.25,Vegan
Other,1742.0,122.35,304.26,81.5,1.49,Balanced
Other,1697.0,81.67,200.58,53.86,39.12,Paleo
Other,1266.0,114.42,287.92,76.51,1.0,Balanced
Other,2885.0,122.0,305.78,81.67,15.57,Keto
Other,2458.0,101.72,254.37,67.85,5.64,Low-Carb
Other,1450.0,113.73,284.67,75.74,49.12,Vegan
Other,2094.0,75.64,188.44,49.89,14.65,Keto
Other,1400.0,94.53,236.64,62.67,47.16,Vegetarian
Other,1782.0,93.66,233.82,63.08,8.53,Paleo
Other,1866.0,89.44,222.35,59.64,35.49,Vegan
Other,2450.0,100.03,252.36,66.79,47.8,Vegetarian
Other,1266.0,127.78,317.38,84.7,40.69,Balanced
Other,1526.0,124.51,309.15,83.04,2.27,Vegetarian
Other,1692.0,163.31,411.16,109.54,19.68,Vegan
Other,3381.0,118.72,295.54,79.0,10.84,Vegetarian
Other,2590.0,104.24,261.95,69.32,2.67,Vegan
Other,1719.0,74.12,184.2,48.98,17.44,Keto
Other,1804.0,171.78,428.73,114.91,41.35,Balanced
Other,3167.0,99.68,252.15,66.85,31.05,Vegetarian
Other,1437.0,81.01,204.31,54.07,0.95,Balanced
Other,1691.0,99.25,249.1,65.73,10.82,Keto
Other,2863.0,80.0,198.14,53.21,43.04,Vegan
Other,1409.0,119.71,297.52,79.58,31.34,Balanced
Other,1312.0,88.55,221.07,58.36,23.6,Low-Carb
Other,1647.0,79.6,199.42,52.92,25.4,Low-Carb
Other,2723.0,65.97,163.22,43.79,34.6,Low-Carb
Other,1882.0,99.05,247.69,66.41,45.3,Low-Carb
Other,2114.0,78.32,196.71,51.75,43.28,Paleo
Other,2697.0,94.17,234.71,63.12,32.35,Low-Carb
Other,1256.0,91.34,230.78,61.06,25.46,Vegetarian
Other,2370.0,113.22,283.23,75.6,21.44,Balanced
Other,2357.0,154.07,384.9,102.39,0.48,Paleo
Other,1862.0,90.75,226.51,60.85,46.44,Paleo
Other,3178.0,112.4,281.03,74.87,34.34,Keto
Other,1204.0,126.25,318.84,84.6,41.08,Paleo
Other,1373.0,108.22,271.26,71.67,29.64,Vegetarian
Other,2196.0,109.56,275.85,72.9,3.2,Low-Carb
Other,3023.0,160.71,402.17,107.23,16.04,Keto
Other,2096.0,94.28,232.25,62.1,27.58,Paleo
Other,1943.0,72.31,179.41,48.22,43.13,Keto
Other,2867.0,120.33,299.52,79.86,24.67,Keto
Other,2275.0,107.37,269.44,72.52,18.29,Vegan
Other,1895.0,133.79,337.79,89.81,40.92,Paleo
Other,2507.0,85.93,213.44,56.99,39.98,Vegan
Other,1855.0,79.6,198.0,52.55,42.55,Vegetarian
Other,2441.0,120.16,299.06,79.9,23.12,Keto
Other,1931.0,97.92,245.05,64.78,6.9,Paleo
Other,1289.0,125.24,310.97,83.22,28.11,Balanced
Other,2413.0,153.2,385.01,102.23,19.84,Balanced
Other,2071.0,72.25,179.55,47.76,43.25,Vegan
Other,1881.0,114.27,284.99,75.89,17.19,Paleo
Other,1472.0,93.88,235.31,63.15,9.92,Low-Carb
Other,2282.0,62.14,155.93,41.9,7.78,Paleo
Other,2213.0,112.68,280.65,75.27,1.9,Low-Carb
Other,2320.0,128.68,322.39,85.41,43.75,Vegan
Other,1736.0,71.02,177.68,47.48,43.78,Balanced
Other,2044.0,74.73,188.74,50.2,1.16,Vegetarian
Other,2119.0,121.39,302.21,81.06,38.38,Low-Carb
Other,1886.0,118.08,295.71,78.82,4.79,Vegan
Other,1966.0,85.12,212.57,56.23,28.6,Paleo
Other,1582.0,98.34,244.89,66.11,3.52,Vegan
Other,1708.0,93.73,235.55,62.53,17.6,Low-Carb
Other,1367.0,82.12,206.27,55.02,6.41,Vegan
Other,2436.0,79.84,201.84,53.36,33.25,Keto
Other,2157.0,70.2,175.01,46.83,10.73,Low-Carb
Other,2485.0,87.06,217.54,57.67,41.43,Low-Carb
Other,1708.0,95.5,234.39,63.0,25.41,Keto
Other,1905.0,100.16,248.98,66.71,41.92,Balanced
Other,1959.0,123.55,309.78,82.85,47.22,Vegan
Other,2479.0,102.12,253.03,67.33,43.15,Balanced
Other,2375.0,107.62,268.52,71.72,47.62,Low-Carb
Other,1762.0,88.1,221.03,58.21,43.82,Paleo
Other,1511.0,63.97,159.62,43.14,10.44,Vegetarian
Other,1716.0,138.57,344.53,92.71,21.0,Paleo
Other,1576.0,87.49,222.33,58.8,6.04,Vegan
Other,2218.0,76.04,189.94,50.46,28.85,Keto
Other,1764.0,80.28,201.79,54.1,12.3,Low-Carb
Other,2455.0,66.13,164.79,44.4,27.28,Paleo
Other,1906.0,102.39,256.15,68.62,2.5,Keto
Other,1933.0,68.41,171.01,45.51,0.05,Low-Carb
Other,2397.0,118.72,296.19,79.82,12.23,Keto
Other,2610.0,70.55,174.72,46.88,29.95,Vegan
Other,2458.0,104.86,260.31,69.36,3.34,Vegan
Other,2072.0,103.0,257.28,68.39,37.51,Paleo
Other,2725.0,77.4,192.97,51.38,33.47,Vegetarian
Other,1579.0,97.0,242.63,64.82,6.29,Paleo
Other,1672.0,103.43,256.78,68.74,9.95,Vegetarian
Other,3348.0,72.22,180.42,48.1,21.27,Low-Carb
Other,2099.0,87.85,218.12,58.51,27.15,Keto
Other,2443.0,80.56,201.71,54.41,20.39,Vegan
Other,2388.0,60.82,151.85,40.84,31.82,Paleo
Other,1959.0,88.34,219.11,57.81,17.09,Balanced
Other,1987.0,86.11,217.9,57.54,4.46,Balanced
Other,1922.0,129.97,323.6,86.3,5.74,Low-Carb
Other,1758.0,99.83,252.26,66.38,23.25,Balanced
Other,2312.0,101.41,255.19,68.19,9.18,Keto
Other,3269.0,75.74,187.54,50.12,26.48,Balanced
Other,2656.0,109.75,273.32,73.47,45.48,Balanced
Other,1588.0,109.63,274.3,72.97,32.11,Paleo
Other,2212.0,126.04,316.69,84.05,37.81,Paleo
Other,2251.0,79.29,199.42,53.32,1.01,Keto
Other,1852.0,93.23,232.26,62.27,26.86,Keto
Other,1146.0,117.45,294.99,78.29,16.27,Low-Carb
Other,1606.0,83.43,206.83,55.16,38.83,Balanced
Other,1728.0,121.87,304.99,81.24,42.31,Balanced
Other,1785.0,132.27,333.42,89.0,24.01,Low-Carb
Other,1346.0,111.21,276.71,73.88,47.64,Keto
Other,2024.0,115.45,293.32,77.09,30.66,Keto
Other,2365.0,79.08,199.17,53.07,39.94,Low-Carb
Other,2096.0,155.04,385.58,103.24,38.14,Vegetarian
Other,2585.0,154.11,385.64,103.25,0.6,Low-Carb
Other,1535.0,107.34,269.33,71.99,34.68,Paleo
Other,1780.0,94.02,233.58,62.44,46.05,Paleo
Other,1443.0,83.6,207.61,56.23,26.91,Balanced
Other,1580.0,102.74,256.0,68.33,19.23,Vegetarian
Other,2085.0,87.82,218.82,58.79,5.11,Paleo
Other,1665.0,107.63,267.95,71.34,34.42,Vegan
Other,1728.0,98.53,247.06,65.6,5.01,Vegetarian
Other,2003.0,122.91,308.74,82.39,18.69,Paleo
Other,1794.0,74.2,183.07,49.11,33.41,Vegetarian
Other,2572.0,126.93,317.61,84.84,22.86,Paleo
Other,1630.0,109.04,270.19,72.85,32.04,Vegetarian
Other,3134.0,116.36,292.21,78.1,0.3,Balanced
Other,1870.0,81.3,201.91,54.4,31.62,Balanced
Other,2166.0,77.46,194.99,51.98,24.64,Vegan
Other,2041.0,104.86,263.57,69.42,44.21,Low-Carb
Other,1626.0,86.21,216.22,58.02,39.88,Vegetarian
Other,2595.0,78.56,195.92,52.05,4.09,Low-Carb
Other,1934.0,136.12,341.71,91.58,43.24,Paleo
Other,1642.0,85.47,213.58,57.15,19.42,Vegan
Other,3376.0,93.87,232.59,61.41,17.78,Low-Carb
Other,2218.0,91.37,225.15,60.45,12.2,Balanced
Other,2389.0,124.94,313.17,83.45,16.62,Keto
Other,1975.0,156.47,392.4,104.53,8.17,Low-Carb
Other,1230.0,80.15,199.26,53.66,48.18,Low-Carb
Other,1529.0,101.69,252.55,68.03,37.03,Vegan
Other,1984.0,96.95,242.71,64.59,6.53,Vegetarian
Other,1327.0,113.85,287.27,76.21,1.38,Low-Carb
Other,1878.0,113.2,283.51,75.63,23.34,Low-Carb
Other,1241.0,104.39,260.52,69.31,43.46,Vegetarian
Other,1275.0,84.27,208.61,55.77,49.58,Balanced
Other,2566.0,125.52,313.49,82.74,8.63,Vegan
Other,2403.0,122.23,304.48,81.83,31.94,Vegetarian
Other,1743.0,83.0,209.0,55.83,39.91,Balanced
Other,2455.0,131.33,328.42,87.19,6.21,Vegetarian
Other,1996.0,67.33,166.36,44.61,19.64,Paleo
Other,1987.0,78.98,198.55,52.82,42.62,Paleo
Other,1234.0,114.06,286.93,76.79,13.77,Paleo
Other,2178.0,100.04,249.91,67.15,38.86,Keto
Other,1315.0,106.78,266.07,71.08,11.27,Balanced
Other,2516.0,114.57,285.22,75.89,11.88,Keto
Other,3016.0,92.4,229.18,61.49,41.89,Keto
Other,1866.0,117.52,294.4,78.62,17.75,Low-Carb
Other,3141.0,118.58,295.24,78.74,5.09,Vegan
Other,2324.0,101.27,255.87,68.11,10.89,Low-Carb
Other,2306.0,122.57,306.36,81.66,31.25,Keto
Other,1793.0,134.98,339.68,90.19,23.64,Paleo
Other,1425.0,84.69,214.71,56.55,6.12,Keto
Other,1161.0,132.06,331.19,88.25,11.36,Vegetarian
Other,1819.0,93.07,232.95,62.0,33.98,Paleo
Other,1425.0,86.32,216.79,57.93,26.83,Balanced
Other,1584.0,81.31,205.2,54.61,6.96,Paleo
Other,1945.0,92.01,232.76,61.68,33.2,Paleo
Other,2189.0,78.96,195.31,52.15,8.81,Low-Carb
Other,1764.0,105.78,266.79,70.36,17.06,Vegan
Other,1704.0,121.1,304.43,80.78,9.77,Paleo
Other,1408.0,122.96,306.12,82.08,45.85,Keto
Other,1470.0,132.06,329.37,87.84,3.59,Low-Carb
Other,2628.0,65.6,164.66,44.51,34.98,Vegetarian
Other,2465.0,90.75,229.01,60.24,5.77,Paleo
Other,1910.0,79.38,196.33,52.32,20.77,Balanced
Other,1087.0,90.16,224.11,59.68,37.23,Keto
Other,1708.0,77.83,194.47,52.18,18.43,Keto
Other,1519.0,85.0,212.02,56.61,10.99,Balanced
Other,1606.0,109.14,272.9,72.42,14.43,Paleo
Other,1537.0,67.12,170.31,45.42,4.7,Paleo
Other,1221.0,70.47,176.5,46.96,15.91,Paleo
Other,2359.0,88.96,220.91,58.92,6.27,Low-Carb
Other,1432.0,75.97,188.94,50.73,48.41,Paleo
Other,1188.0,133.38,334.82,88.99,7.04,Paleo
Other,3170.0,174.2,437.21,115.83,15.23,Balanced
Other,1144.0,100.23,252.89,67.75,15.75,Vegetarian
Other,2097.0,76.58,190.42,50.82,34.9,Vegan
Other,3007.0,98.16,243.01,64.75,44.57,Low-Carb
Other,1493.0,94.92,236.06,62.6,8.74,Paleo
Other,1624.0,81.41,204.1,54.36,37.2,Low-Carb
Other,2144.0,77.82,193.56,51.19,6.55,Vegan
Other,3043.0,83.63,209.42,55.64,8.37,Paleo
Other,2165.0,92.84,233.39,62.61,9.25,Vegan
Other,2482.0,122.65,310.39,82.59,40.79,Vegetarian
Other,2289.0,78.97,196.3,52.71,42.91,Low-Carb
Other,1989.0,88.44,219.27,59.01,5.26,Vegetarian
Other,1613.0,98.88,246.61,66.14,21.34,Balanced
Other,1516.0,98.37,244.37,65.54,27.78,Keto
Other,1535.0,107.79,269.29,71.55,34.25,Vegan
Other,1918.0,85.63,213.88,56.86,34.4,Vegetarian
Other,2502.0,107.16,270.07,72.12,3.83,Low-Carb
Other,1824.0,95.37,237.86,63.43,42.32,Vegan
Other,2538.0,104.74,261.33,69.77,18.43,Low-Carb
Other,1525.0,88.98,221.04,59.49,5.68,Vegetarian
Other,1545.0,56.09,140.85,37.52,8.83,Keto
Other,1467.0,102.35,255.5,68.22,16.67,Low-Carb
Other,1402.0,155.13,388.33,103.24,31.1,Balanced
Other,2137.0,79.41,197.98,53.28,39.71,Vegetarian
Other,2352.0,101.84,254.97,68.2,0.01,Paleo
Other,1587.0,81.04,204.44,54.41,37.53,Vegetarian
Other,1883.0,121.59,305.59,81.07,41.98,Balanced
Other,2462.0,107.8,269.03,71.55,4.25,Vegetarian
Other,1593.0,107.19,270.02,71.43,34.88,Balanced
Other,2076.0,118.9,296.57,78.95,4.19,Keto
Other,2115.0,73.88,179.14,48.19,10.86,Balanced
Other,2880.0,119.93,301.07,80.09,24.34,Balanced
Other,2019.0,109.18,273.88,72.93,36.16,Vegetarian
Other,1931.0,63.7,158.51,42.49,4.39,Vegetarian
Other,2706.0,102.6,256.41,68.66,37.56,Balanced
Other,1035.0,108.98,272.95,72.25,23.2,Keto
Other,1931.0,101.14,254.13,67.66,42.65,Keto
Other,1530.0,92.35,229.68,61.67,30.27,Vegetarian
Other,1569.0,67.38,169.21,45.38,41.31,Keto
Other,2686.0,108.07,267.98,71.46,45.43,Low-Carb
Other,1899.0,80.93,202.26,53.88,33.05,Balanced
Other,1888.0,90.9,225.58,60.7,12.22,Balanced
Other,2721.0,79.61,198.24,53.38,43.4,Low-Carb
Other,2070.0,91.09,226.94,61.05,46.6,Vegan
Other,1572.0,71.29,177.21,46.96,43.52,Low-Carb
Other,1541.0,72.11,180.46,48.49,18.2,Vegan
Other,1792.0,146.79,370.12,98.48,35.28,Low-Carb
Other,3036.0,117.71,293.28,78.33,1.12,Vegan
Other,1762.0,166.07,414.5,110.46,30.27,Balanced
Other,3134.0,84.14,210.32,55.96,21.62,Vegan
Other,1190.0,88.47,219.47,58.97,44.13,Paleo
Other,3457.0,95.47,240.59,63.14,21.13,Balanced
Other,1324.0,94.27,236.65,63.3,47.19,Low-Carb
Other,2488.0,100.28,250.78,67.0,31.67,Vegan
Other,1461.0,125.46,309.59,83.09,26.78,Paleo
Other,2350.0,88.33,220.29,59.15,42.66,Balanced
Other,2266.0,111.18,276.62,74.52,40.22,Keto
Other,2735.0,124.43,312.83,82.98,8.5,Balanced
Other,2301.0,92.12,230.24,61.68,29.28,Low-Carb
Other,1384.0,71.67,179.21,46.71,14.7,Paleo
Other,2243.0,80.7,199.56,53.61,33.53,Balanced
Other,2039.0,108.89,271.19,72.89,40.27,Paleo
Other,1711.0,114.41,285.22,76.19,48.42,Vegan
Other,2148.0,126.77,314.68,84.75,9.79,Paleo
Other,1173.0,78.08,194.62,52.56,9.76,Balanced
Other,2300.0,121.26,304.5,81.0,40.94,Vegetarian
Other,2195.0,104.94,261.08,70.57,19.02,Keto
Other,1777.0,80.91,203.36,53.68,0.6,Paleo
Other,2911.0,121.61,305.8,80.84,46.94,Keto
Other,2109.0,108.78,272.71,73.08,3.38,Vegetarian
Other,2409.0,73.75,185.1,48.49,38.67,Low-Carb
Other,2139.0,159.16,395.89,106.16,47.06,Keto
Other,1956.0,84.05,213.83,56.32,18.58,Balanced
Other,3013.0,122.37,306.09,81.28,38.41,Balanced
Other,1651.0,80.63,203.07,54.32,46.01,Low-Carb
Other,2296.0,109.23,273.83,72.37,4.87,Low-Carb
Other,1391.0,85.92,216.96,58.2,27.27,Vegan
Other,2466.0,100.77,252.01,66.86,8.53,Vegetarian
Other,1340.0,102.63,256.19,68.38,43.55,Keto
Other,1940.0,122.45,307.94,82.14,13.98,Keto
Other,1916.0,95.63,238.3,63.6,34.84,Balanced
Other,1133.0,77.82,195.78,51.75,9.77,Vegan
Other,2113.0,111.86,280.56,74.44,30.15,Vegetarian
Other,1695.0,100.24,250.44,66.53,46.36,Keto
Other,2523.0,81.41,202.15,53.98,20.85,Balanced
Other,1210.0,90.72,225.25,60.81,25.6,Paleo
Other,3306.0,121.13,306.74,81.33,36.91,Low-Carb
Other,2083.0,97.2,242.66,64.42,45.67,Paleo
Other,1268.0,155.57,391.99,104.32,26.0,Vegan
Other,1971.0,107.9,271.68,71.92,12.92,Vegetarian
Other,2240.0,78.68,196.69,52.23,18.27,Keto
Other,3368.0,92.08,230.24,60.78,3.76,Low-Carb
Other,1478.0,88.6,221.95,59.28,5.5,Low-Carb
Other,1913.0,88.28,223.07,59.42,28.44,Low-Carb
Other,3138.0,130.95,329.47,87.82,45.5,Low-Carb
Other,2519.0,101.4,254.68,68.04,5.65,Low-Carb
Other,2371.0,69.71,172.83,46.5,5.31,Paleo
Other,2156.0,80.16,200.6,53.35,0.78,Keto
Other,2268.0,75.36,189.76,50.48,28.75,Vegetarian
Other,2448.0,93.32,231.3,60.79,29.43,Paleo
Other,1561.0,108.0,269.22,72.16,31.43,Vegetarian
Other,2013.0,78.27,195.73,51.94,24.68,Low-Carb
Other,2498.0,101.86,255.7,68.14,37.58,Low-Carb
Other,1299.0,85.88,213.29,56.79,20.45,Vegetarian
Other,1236.0,133.54,332.56,88.61,47.52,Keto
Other,2294.0,73.82,186.0,49.58,38.73,Keto
Other,2495.0,65.24,163.05,43.9,24.76,Paleo
Other,1755.0,148.22,370.36,99.06,20.39,Vegetarian
Other,1949.0,81.59,201.1,54.18,31.68,Balanced
Other,3329.0,79.05,196.96,52.24,37.79,Vegan
Other,2160.0,102.65,258.38,68.07,23.11,Keto
Other,2773.0,86.69,216.76,57.53,-0.03,Keto
Other,2339.0,100.28,251.03,67.03,8.5,Paleo
Other,2027.0,109.26,271.67,72.34,41.18,Vegetarian
Other,1864.0,115.02,286.73,76.19,16.34,Paleo
Other,1762.0,108.79,268.57,72.37,31.52,Keto
Other,1730.0,158.72,397.48,106.29,32.49,Vegan
Other,2990.0,71.32,179.41,48.2,28.72,Vegetarian
Other,3425.0,122.45,307.8,81.4,44.42,Balanced
Other,2195.0,114.45,284.1,76.28,34.07,Keto
Other,2910.0,115.42,289.07,77.39,47.66,Low-Carb
Other,1535.0,83.53,208.82,55.29,34.29,Keto
Other,1765.0,74.25,184.68,49.23,18.82,Paleo
Other,3219.0,79.09,199.03,52.69,37.83,Paleo
Other,2054.0,92.99,230.44,62.0,33.19,Vegetarian
Other,1795.0,138.36,344.2,92.34,48.37,Paleo
Other,1852.0,76.62,193.07,50.92,34.94,Vegetarian
Other,3473.0,88.68,221.2,58.97,28.33,Low-Carb
Other,2579.0,119.4,295.35,79.51,25.03,Balanced
Other,2698.0,92.78,233.52,62.09,18.33,Balanced
Other,1728.0,80.96,203.22,53.98,45.57,Balanced
Other,2286.0,67.82,168.44,44.87,25.82,Keto
Other,1842.0,130.05,322.77,86.58,5.97,Vegan
Other,1741.0,89.59,222.95,59.44,26.48,Low-Carb
Other,2540.0,118.5,297.34,79.04,24.99,Vegan
Other,1158.0,103.28,260.3,68.95,44.15,Balanced
Other,3150.0,87.81,221.03,58.54,3.71,Low-Carb
Other,1308.0,123.96,309.02,83.13,10.39,Vegetarian
Other,1762.0,123.22,307.65,81.91,17.98,Paleo
Other,1964.0,102.06,255.38,67.39,4.79,Vegetarian
Other,3263.0,110.88,278.17,74.29,15.45,Keto
Other,1445.0,125.38,310.92,83.3,26.94,Keto
Other,2708.0,105.03,262.28,70.34,10.17,Low-Carb
Other,3108.0,107.87,270.61,72.16,38.54,Keto
Other,2105.0,150.05,376.87,100.46,39.87,Low-Carb
Other,1313.0,76.89,189.1,50.34,30.21,Low-Carb
Other,2303.0,120.83,302.46,80.5,13.87,Vegan
Other,1307.0,154.96,387.0,103.29,30.75,Vegetarian
Other,1790.0,99.48,250.11,66.83,28.08,Paleo
Other,1896.0,122.09,306.32,81.4,1.58,Paleo
Other,1450.0,110.26,275.99,73.37,44.78,Low-Carb
Other,1831.0,100.6,251.94,67.53,7.43,Paleo
Other,1707.0,71.8,179.09,47.94,44.19,Paleo
Other,1404.0,114.92,284.25,76.31,36.99,Keto
Other,1654.0,88.63,222.07,59.2,4.09,Vegan
Other,1934.0,90.08,224.86,59.81,37.39,Keto
Other,1752.0,109.02,271.14,72.18,35.56,Paleo
Other,2608.0,171.73,427.62,114.29,43.19,Paleo
Other,2090.0,171.87,428.21,114.16,41.72,Balanced
Other,1250.0,94.21,234.73,62.4,8.25,Keto
Other,3133.0,96.11,240.92,64.71,40.27,Keto
Other,1962.0,151.77,375.48,100.44,36.0,Balanced
Other,1790.0,140.58,349.77,93.53,38.57,Balanced
Other,2088.0,93.44,231.53,62.16,16.57,Vegan
Other,2358.0,98.05,245.14,65.14,13.86,Keto
Other,2507.0,161.0,402.49,107.47,48.66,Keto
Other,2105.0,123.13,308.38,82.42,48.97,Paleo
Other,2404.0,101.31,253.92,67.8,43.43,Paleo
Other,2152.0,102.37,255.85,68.57,22.62,Vegan
Other,2789.0,67.78,167.49,44.65,34.27,Keto
Other,2192.0,91.01,228.02,60.55,5.96,Paleo
Other,1222.0,89.73,225.21,59.64,23.89,Vegan
Other,2327.0,122.98,308.56,82.32,40.66,Vegetarian
Other,1752.0,83.32,207.77,55.53,23.31,Vegan
Other,2500.0,88.77,220.86,59.4,42.36,Low-Carb
Other,3290.0,85.91,214.74,56.93,21.74,Keto
Other,1816.0,88.59,222.45,59.2,4.18,Paleo
Other,2804.0,68.83,170.56,45.63,15.58,Keto
Other,2159.0,112.04,281.65,74.65,19.44,Vegetarian
Other,1939.0,78.96,196.69,53.11,18.84,Keto
Other,1264.0,113.3,281.91,75.48,29.02,Paleo
Other,3303.0,101.59,251.39,68.04,24.54,Low-Carb
Other,1461.0,119.21,297.38,79.85,18.06,Low-Carb
Other,1878.0,78.82,199.0,52.67,41.67,Low-Carb
Other,1450.0,98.39,245.28,65.17,27.22,Vegetarian
Other,3179.0,118.46,297.56,78.83,5.14,Balanced
Other,1862.0,83.45,209.32,55.69,25.97,Vegan
Other,2094.0,114.61,286.58,75.88,34.14,Keto
Other,1447.0,128.42,320.88,85.95,30.25,Vegetarian
Other,1709.0,111.5,278.77,73.89,39.63,Balanced
Other,2168.0,93.25,235.06,62.38,27.75,Paleo
Other,1788.0,112.48,280.39,74.53,39.46,Low-Carb
Other,1916.0,75.13,187.51,49.59,1.45,Vegetarian
Other,2746.0,68.61,171.14,45.42,15.92,Vegetarian
Other,2141.0,79.18,199.13,53.05,0.08,Low-Carb
Other,2763.0,62.27,152.41,41.65,1.67,Balanced
Other,2666.0,115.89,288.99,76.96,3.77,Low-Carb
Other,1035.0,68.37,169.37,45.48,41.21,Low-Carb
Other,2125.0,136.58,341.2,91.2,42.96,Paleo
Other,1946.0,87.22,216.36,57.74,4.56,Vegetarian
Other,1861.0,79.31,198.98,52.9,7.7,Keto
Other,2508.0,100.07,251.37,67.29,15.08,Low-Carb
Other,2366.0,114.05,285.84,76.07,42.7,Balanced
Other,1560.0,81.9,207.87,55.25,6.25,Vegan
Other,1695.0,104.45,259.83,69.78,4.42,Paleo
Other,1589.0,82.87,208.23,55.8,15.49,Vegetarian
Other,1187.0,122.94,306.48,82.58,45.55,Vegan
Other,2269.0,76.95,194.64,52.47,34.81,Paleo
Other,2210.0,135.88,337.33,90.36,10.04,Vegan
Other,1494.0,113.64,285.77,76.18,36.75,Balanced
Other,1325.0,123.72,308.87,82.75,43.31,Vegetarian
Other,1404.0,125.15,309.99,83.37,26.34,Keto
Other,1800.0,84.19,211.79,56.68,41.16,Paleo
Other,2377.0,107.6,270.19,71.85,3.82,Keto
Other,2677.0,93.68,232.08,62.1,49.06,Paleo
Other,1817.0,84.87,212.25,57.11,33.96,Balanced
Other,2364.0,100.9,250.25,66.62,14.83,Paleo
Other,2560.0,82.5,203.27,54.91,35.71,Vegan
Other,2051.0,99.47,249.36,66.13,11.01,Vegan
Other,1399.0,68.66,174.25,45.28,16.68,Paleo
Other,2277.0,94.05,234.41,62.22,16.55,Paleo
Other,3252.0,92.32,231.0,61.46,4.03,Vegetarian
Other,1916.0,87.54,217.42,58.64,36.53,Vegan
Other,1861.0,94.77,235.09,62.55,27.01,Vegetarian
Other,1835.0,116.64,289.44,77.83,38.06,Vegetarian
Other,1562.0,98.02,248.23,65.8,2.42,Paleo
Other,2399.0,82.79,206.31,54.68,16.45,Paleo
Other,1776.0,74.41,186.25,49.6,10.82,Paleo
Other,1284.0,77.5,191.95,51.31,49.61,Keto
Other,1607.0,85.32,216.3,57.84,40.36,Low-Carb
Other,2426.0,129.47,319.68,86.07,6.21,Balanced
Other,3439.0,123.64,309.07,81.96,44.62,Paleo
Other,2026.0,136.68,342.92,91.19,42.97,Balanced
Other,1731.0,80.86,200.49,53.57,24.38,Vegan
Other,3175.0,91.71,224.35,60.33,3.45,Vegan
Other,1395.0,115.81,289.11,77.02,4.47,Paleo
Other,1905.0,82.08,208.37,55.29,4.78,Vegan
Other,2313.0,98.36,245.91,65.94,37.39,Balanced
Other,2056.0,90.37,227.51,60.24,12.3,Vegetarian
Other,1913.0,108.54,269.01,72.4,13.22,Vegetarian
Other,1604.0,76.94,191.9,51.54,43.35,Vegan
Other,2816.0,64.41,159.73,42.56,43.44,Vegan
Other,1828.0,71.69,180.39,48.28,43.56,Vegetarian
Other,2010.0,111.77,281.03,74.4,35.12,Vegetarian
Other,3123.0,112.76,280.68,74.93,35.56,Keto
Other,2040.0,83.87,210.12,56.42,28.96,Vegan
Other,1524.0,89.33,221.62,58.7,6.46,Balanced
Other,1441.0,124.34,308.94,81.6,26.45,Keto
Other,1512.0,99.54,250.02,66.03,15.79,Vegan
Other,1730.0,117.55,293.95,78.43,17.78,Balanced
Other,1611.0,86.12,213.67,57.55,43.16,Vegetarian
Other,2619.0,118.25,296.52,79.25,43.59,Balanced
Other,1401.0,110.33,275.0,73.4,44.63,Low-Carb
Other,2487.0,86.2,217.74,57.59,22.99,Vegetarian
Other,2736.0,62.42,154.3,41.57,1.08,Low-Carb
Other,1641.0,100.24,250.51,66.57,28.26,Vegan
Other,1602.0,81.82,204.07,54.83,36.77,Low-Carb
Other,1803.0,83.67,209.66,55.63,8.63,Low-Carb
Other,3463.0,118.27,296.73,79.72,3.22,Vegan
Other,1840.0,122.58,304.24,81.6,2.06,Paleo
Other,1508.0,68.67,170.69,45.19,40.99,Vegan
Other,2319.0,111.95,278.44,74.65,40.61,Paleo
Other,1697.0,67.11,168.87,44.62,8.8,Balanced
Other,1757.0,67.46,166.68,44.67,3.91,Keto
Other,1096.0,123.76,309.04,82.2,10.67,Vegetarian
Other,1815.0,93.28,234.35,61.72,14.39,Vegan
Other,1893.0,110.6,276.97,73.46,17.6,Vegan
Other,1601.0,78.79,198.03,52.84,25.44,Paleo
Other,1997.0,81.29,204.16,53.81,31.5,Balanced
Other,1118.0,102.36,254.9,67.93,17.49,Vegan
Other,2458.0,108.61,272.83,72.44,26.76,Balanced
Other,3548.0,87.76,221.04,58.53,27.88,Vegetarian
Other,1824.0,93.35,230.44,61.51,4.04,Vegetarian
Other,1232.0,115.44,290.19,77.2,3.99,Vegan
Other,2391.0,105.6,262.86,70.45,1.77,Paleo
Other,3006.0,124.28,311.76,82.69,1.2,Keto
Other,1426.0,93.16,237.68,62.85,8.9,Balanced
Other,2411.0,113.16,281.35,74.89,13.0,Vegan
Other,1339.0,113.56,280.44,75.37,29.05,Vegetarian
